product_id,product_name,category,price
5500,Right,Dairy,19.22
5501,Student,Snacks,155.49
5502,Whom,Dairy,431.46
5503,Pattern,Personal Care,265.74
5504,Discover,Personal Care,77.05
5505,Game,Personal Care,369.73
5506,Sure,Dairy,499.75
5507,People,Snacks,405.0
5508,Decision,Dairy,234.22
5509,Us,Personal Care,22.12
5510,Pm,Beverages,473.12
5511,Cultural,Dairy,206.08
5512,Discuss,Dairy,307.85
5513,Miss,Dairy,385.46
5514,Nation,Dairy,243.2
5515,Option,Beverages,302.39
5516,Life,Snacks,66.93
5517,Research,Beverages,291.15
5518,Same,Dairy,27.62
5519,Firm,Personal Care,266.8
5520,Program,Personal Care,270.0
5521,Take,Beverages,37.57
5522,Almost,Dairy,288.64
5523,Expert,Snacks,309.32
5524,High,Dairy,23.9
5525,Main,Dairy,53.61
5526,Four,Personal Care,214.36
5527,Step,Beverages,154.28
5528,Occur,Beverages,278.64
5529,Traditional,Personal Care,80.85
5530,Tonight,Snacks,331.33
5531,Past,Beverages,40.52
5532,Hand,Beverages,365.43
5533,Maybe,Personal Care,493.98
5534,Eight,Beverages,17.01
5535,Past,Beverages,175.98
5536,Truth,Personal Care,224.81
5537,Common,Personal Care,35.34
5538,Win,Personal Care,145.05
5539,Lot,Personal Care,292.71
5540,Summer,Dairy,496.07
5541,Partner,Beverages,113.16
5542,Society,Snacks,265.21
5543,School,Personal Care,229.78
5544,Stop,Snacks,219.32
5545,Law,Snacks,367.49
5546,Model,Personal Care,20.25
5547,Will,Personal Care,53.51
5548,Area,Snacks,261.78
5549,Adult,Snacks,192.45
5550,Mouth,Beverages,304.45
5551,Nice,Snacks,153.04
5552,After,Snacks,150.77
5553,Structure,Beverages,146.08
5554,Turn,Dairy,411.6
5555,Half,Personal Care,330.05
5556,Model,Personal Care,230.65
5557,Build,Beverages,407.26
5558,Base,Snacks,182.44
5559,Police,Personal Care,132.08
5560,Risk,Dairy,113.38
5561,Laugh,Dairy,155.31
5562,Whole,Snacks,393.05
5563,Man,Snacks,461.63
5564,South,Snacks,307.31
5565,Recent,Dairy,124.9
5566,More,Dairy,99.48
5567,Hot,Dairy,467.2
5568,Effect,Personal Care,84.95
5569,Conference,Personal Care,50.4
5570,Chance,Beverages,97.0
5571,Southern,Personal Care,272.31
5572,Military,Personal Care,202.1
5573,Process,Snacks,96.61
5574,Entire,Snacks,371.5
5575,Concern,Snacks,492.6
5576,Gun,Snacks,439.68
5577,Evening,Personal Care,24.05
5578,Drug,Personal Care,195.75
5579,Find,Personal Care,78.79
5580,Black,Personal Care,125.74
5581,Camera,Beverages,118.46
5582,Well,Snacks,242.14
5583,Which,Dairy,478.1
5584,Pressure,Snacks,180.72
5585,Show,Personal Care,17.56
5586,Third,Snacks,463.51
5587,Forward,Dairy,461.71
5588,Nor,Dairy,432.06
5589,Enough,Snacks,294.8
5590,Tree,Snacks,319.4
5591,Everybody,Snacks,176.91
5592,Treatment,Personal Care,463.65
5593,Play,Personal Care,449.0
5594,Garden,Beverages,161.1
5595,Collection,Beverages,36.56
5596,Much,Dairy,493.03
5597,Less,Beverages,270.98
5598,Similar,Personal Care,194.84
5599,Score,Snacks,433.39
5600,Idea,Dairy,24.03
5601,Majority,Snacks,264.19
5602,Institution,Personal Care,421.33
5603,Media,Dairy,460.06
5604,Bank,Personal Care,144.94
5605,More,Snacks,306.83
5606,Manager,Beverages,103.7
5607,International,Beverages,444.84
5608,Never,Beverages,290.39
5609,Check,Dairy,219.2
5610,Evening,Dairy,313.75
5611,Rate,Dairy,474.77
5612,Realize,Dairy,97.59
5613,Artist,Beverages,441.79
5614,Story,Dairy,166.49
5615,Hit,Dairy,152.75
5616,After,Snacks,20.91
5617,Character,Beverages,267.89
5618,Million,Snacks,48.61
5619,Deal,Beverages,307.39
5620,Bit,Dairy,339.33
5621,Grow,Dairy,156.33
5622,Authority,Dairy,459.91
5623,Cut,Personal Care,232.36
5624,Billion,Beverages,64.83
5625,Simply,Dairy,383.76
5626,Drop,Dairy,33.02
5627,Record,Snacks,53.28
5628,Instead,Dairy,358.57
5629,Pressure,Beverages,197.49
5630,Position,Snacks,390.55
5631,Admit,Snacks,16.86
5632,Suggest,Beverages,318.25
5633,Power,Dairy,97.3
5634,Keep,Beverages,181.89
5635,During,Dairy,215.86
5636,Minute,Personal Care,209.43
5637,Help,Personal Care,278.16
5638,Step,Snacks,121.3
5639,Word,Beverages,120.51
5640,Carry,Snacks,343.63
5641,Moment,Snacks,411.09
5642,Task,Personal Care,267.9
5643,Ready,Dairy,94.85
5644,Future,Beverages,144.68
5645,Quality,Beverages,257.79
5646,Ago,Snacks,38.28
5647,Word,Dairy,364.36
5648,Theory,Personal Care,461.52
5649,Draw,Dairy,467.32
5650,Task,Beverages,461.77
5651,News,Personal Care,207.34
5652,All,Dairy,49.33
5653,Nation,Beverages,496.53
5654,Financial,Personal Care,433.33
5655,School,Personal Care,283.23
5656,Page,Dairy,257.71
5657,Want,Personal Care,370.19
5658,Early,Beverages,13.65
5659,Opportunity,Beverages,124.1
5660,Edge,Dairy,391.78
5661,Actually,Snacks,376.85
5662,Four,Personal Care,271.08
5663,Population,Beverages,111.42
5664,General,Personal Care,101.4
5665,Note,Snacks,347.92
5666,Whole,Snacks,307.17
5667,Space,Beverages,334.96
5668,Listen,Beverages,288.96
5669,Skill,Snacks,29.84
5670,Show,Beverages,325.03
5671,Build,Personal Care,318.38
5672,Cost,Snacks,64.67
5673,Place,Dairy,17.37
5674,Forget,Personal Care,176.79
5675,Business,Personal Care,364.16
5676,Commercial,Dairy,382.61
5677,Free,Snacks,472.0
5678,State,Snacks,389.89
5679,Simple,Snacks,42.3
5680,Artist,Snacks,20.22
5681,Receive,Snacks,335.71
5682,Gun,Beverages,135.47
5683,Scientist,Dairy,389.15
5684,May,Snacks,188.27
5685,Spend,Snacks,133.45
5686,Town,Beverages,134.0
5687,Paper,Dairy,64.86
5688,Treat,Beverages,296.63
5689,Strong,Snacks,382.43
5690,Everybody,Dairy,302.22
5691,Among,Personal Care,102.37
5692,State,Beverages,70.35
5693,Million,Snacks,126.43
5694,Participant,Personal Care,56.28
5695,Lot,Personal Care,406.82
5696,Newspaper,Beverages,16.43
5697,Especially,Beverages,225.18
5698,Several,Dairy,121.44
5699,Rule,Dairy,193.77
5700,Drug,Beverages,382.06
5701,Ok,Snacks,350.56
5702,Happy,Personal Care,51.7
5703,Economy,Snacks,10.1
5704,Stock,Snacks,482.71
5705,Want,Beverages,152.1
5706,Try,Dairy,91.12
5707,Expect,Personal Care,225.27
5708,Song,Personal Care,313.02
5709,Which,Snacks,177.47
5710,Measure,Dairy,282.4
5711,So,Snacks,152.9
5712,College,Beverages,385.56
5713,Ten,Personal Care,12.95
5714,Police,Personal Care,37.78
5715,Expect,Personal Care,191.87
5716,Knowledge,Personal Care,399.41
5717,None,Beverages,359.33
5718,He,Personal Care,41.95
5719,Of,Dairy,103.97
5720,Song,Beverages,71.07
5721,They,Snacks,343.78
5722,Industry,Dairy,491.73
5723,Strong,Personal Care,39.93
5724,Each,Snacks,151.54
5725,Size,Beverages,72.33
5726,Ago,Personal Care,422.37
5727,Upon,Snacks,279.75
5728,So,Snacks,219.46
5729,Number,Beverages,341.03
5730,Now,Beverages,346.02
5731,Myself,Snacks,403.85
5732,Wide,Personal Care,112.81
5733,Edge,Beverages,176.87
5734,Manage,Snacks,88.16
5735,Who,Personal Care,301.28
5736,Enter,Snacks,196.23
5737,Candidate,Beverages,363.82
5738,Billion,Dairy,334.63
5739,Region,Personal Care,67.87
5740,Company,Personal Care,476.58
5741,Community,Beverages,322.29
5742,Similar,Snacks,126.45
5743,Focus,Personal Care,92.34
5744,Treatment,Beverages,386.53
5745,Market,Beverages,177.11
5746,Outside,Snacks,242.41
5747,Control,Beverages,187.7
5748,Head,Personal Care,431.53
5749,Also,Beverages,178.96
5750,Sometimes,Personal Care,57.44
5751,Cover,Beverages,295.03
5752,Consumer,Dairy,214.61
5753,Factor,Beverages,395.91
5754,Carry,Personal Care,285.63
5755,Hospital,Personal Care,164.23
5756,Store,Dairy,377.73
5757,Learn,Personal Care,371.59
5758,Listen,Personal Care,255.82
5759,Stage,Dairy,79.42
5760,Such,Beverages,204.95
5761,Price,Personal Care,189.63
5762,Describe,Dairy,186.45
5763,Amount,Personal Care,316.47
5764,High,Personal Care,318.24
5765,Prevent,Snacks,411.11
5766,Media,Personal Care,28.71
5767,Newspaper,Beverages,422.13
5768,Positive,Personal Care,224.54
5769,Hit,Dairy,342.7
5770,Especially,Beverages,417.49
5771,Result,Dairy,468.15
5772,Man,Beverages,252.09
5773,Great,Snacks,365.67
5774,Discuss,Beverages,340.9
5775,Whom,Personal Care,382.74
5776,Party,Snacks,396.65
5777,Provide,Personal Care,214.76
5778,Community,Personal Care,418.74
5779,Local,Dairy,449.51
5780,Property,Beverages,78.36
5781,School,Snacks,146.21
5782,Unit,Beverages,29.83
5783,Score,Personal Care,137.82
5784,Message,Dairy,103.34
5785,If,Snacks,381.06
5786,Make,Snacks,152.4
5787,Fact,Snacks,495.83
5788,Arrive,Snacks,406.64
5789,Happy,Snacks,106.56
5790,Sometimes,Dairy,275.52
5791,Myself,Personal Care,469.34
5792,Later,Beverages,329.46
5793,Past,Dairy,338.34
5794,Sure,Dairy,253.29
5795,Establish,Personal Care,33.08
5796,Whose,Personal Care,222.96
5797,Particularly,Snacks,30.26
5798,Enter,Beverages,451.88
5799,Decide,Personal Care,421.59
5800,Back,Personal Care,187.86
5801,Tend,Dairy,387.31
5802,Continue,Dairy,404.53
5803,Before,Personal Care,465.07
5804,Energy,Snacks,109.57
5805,Already,Personal Care,189.0
5806,Direction,Snacks,177.97
5807,Development,Personal Care,499.22
5808,Member,Snacks,37.25
5809,Situation,Personal Care,270.45
5810,Sort,Dairy,42.73
5811,Official,Personal Care,449.48
5812,Here,Snacks,12.56
5813,Bring,Snacks,96.92
5814,Country,Dairy,300.2
5815,Dinner,Snacks,395.75
5816,People,Dairy,474.43
5817,Agency,Snacks,415.05
5818,Determine,Beverages,355.16
5819,Then,Beverages,485.17
5820,Research,Snacks,16.55
5821,Goal,Dairy,245.91
5822,Stop,Beverages,224.47
5823,Buy,Personal Care,26.17
5824,Brother,Snacks,248.74
5825,Guess,Snacks,440.65
5826,Seven,Beverages,217.21
5827,Past,Snacks,401.12
5828,Information,Dairy,212.11
5829,Also,Beverages,23.21
5830,White,Snacks,403.1
5831,Key,Dairy,168.37
5832,Tonight,Personal Care,457.66
5833,Owner,Beverages,438.64
5834,Prepare,Beverages,380.97
5835,Hotel,Snacks,411.91
5836,Paper,Beverages,36.06
5837,Raise,Dairy,10.63
5838,Real,Dairy,387.5
5839,Our,Beverages,292.51
5840,Particularly,Snacks,77.01
5841,Always,Dairy,382.49
5842,Explain,Personal Care,33.33
5843,Network,Dairy,77.6
5844,Southern,Snacks,71.44
5845,Skin,Snacks,223.22
5846,Agency,Dairy,248.26
5847,Wonder,Snacks,345.25
5848,Fire,Personal Care,253.85
5849,Onto,Dairy,215.75
5850,Live,Snacks,95.69
5851,Meet,Dairy,98.64
5852,Mr,Snacks,312.79
5853,Effort,Snacks,453.36
5854,Themselves,Snacks,401.35
5855,Government,Snacks,16.11
5856,Center,Dairy,15.99
5857,Or,Dairy,237.96
5858,Almost,Snacks,330.89
5859,Receive,Beverages,189.47
5860,Four,Beverages,75.53
5861,Item,Personal Care,470.15
5862,Yard,Beverages,279.96
5863,Then,Snacks,452.38
5864,Kind,Personal Care,250.56
5865,The,Beverages,160.94
5866,City,Beverages,432.94
5867,Sell,Dairy,391.98
5868,Mean,Dairy,426.08
5869,Network,Snacks,192.83
5870,Know,Dairy,297.03
5871,North,Snacks,100.28
5872,Need,Personal Care,171.49
5873,Visit,Dairy,217.47
5874,Say,Personal Care,199.42
5875,Story,Dairy,57.5
5876,However,Beverages,262.44
5877,Notice,Beverages,278.42
5878,Office,Personal Care,454.3
5879,Collection,Snacks,163.89
5880,Game,Snacks,187.03
5881,System,Dairy,466.84
5882,Fact,Personal Care,210.1
5883,Yes,Personal Care,131.77
5884,Last,Personal Care,227.67
5885,Region,Personal Care,99.67
5886,Market,Snacks,425.32
5887,Road,Snacks,171.43
5888,Dream,Beverages,42.14
5889,Decade,Dairy,201.13
5890,Local,Personal Care,454.02
5891,Wait,Dairy,78.18
5892,Defense,Beverages,300.61
5893,Relate,Personal Care,208.25
5894,Tough,Snacks,109.29
5895,Hundred,Dairy,410.54
5896,History,Snacks,257.97
5897,Have,Dairy,56.92
5898,Indeed,Snacks,392.18
5899,Me,Beverages,419.41
5900,Class,Dairy,123.75
5901,Really,Beverages,265.67
5902,Around,Dairy,275.14
5903,Head,Beverages,330.31
5904,Page,Personal Care,278.22
5905,Life,Personal Care,393.26
5906,Late,Dairy,232.73
5907,Listen,Personal Care,29.17
5908,Argue,Personal Care,172.36
5909,Sell,Dairy,227.94
5910,Idea,Snacks,283.57
5911,Hand,Personal Care,68.58
5912,Message,Beverages,306.24
5913,Adult,Personal Care,197.25
5914,Spend,Dairy,64.71
5915,Learn,Beverages,411.83
5916,Authority,Personal Care,137.83
5917,Box,Snacks,91.03
5918,Nor,Beverages,298.34
5919,Hotel,Dairy,400.35
5920,Save,Beverages,423.38
5921,Black,Personal Care,390.07
5922,Feel,Personal Care,309.69
5923,Easy,Personal Care,416.3
5924,Past,Snacks,489.22
5925,Join,Personal Care,369.85
5926,Suggest,Personal Care,462.06
5927,Impact,Dairy,182.25
5928,Create,Dairy,167.08
5929,Set,Beverages,411.73
5930,Catch,Personal Care,309.5
5931,Act,Personal Care,119.75
5932,Song,Personal Care,35.0
5933,And,Personal Care,145.96
5934,Break,Personal Care,402.42
5935,Method,Dairy,70.53
5936,Traditional,Snacks,32.37
5937,City,Snacks,332.12
5938,Book,Beverages,415.51
5939,Some,Personal Care,113.42
5940,Remain,Dairy,375.51
5941,Relationship,Snacks,246.5
5942,That,Personal Care,388.11
5943,Itself,Beverages,24.62
5944,First,Snacks,371.55
5945,Car,Snacks,470.2
5946,Its,Beverages,490.17
5947,Current,Personal Care,191.44
5948,Could,Personal Care,254.99
5949,Production,Snacks,324.63
5950,Central,Beverages,29.29
5951,Crime,Snacks,454.51
5952,Exist,Snacks,84.95
5953,Would,Personal Care,329.21
5954,Put,Dairy,339.76
5955,Adult,Personal Care,62.08
5956,Leader,Snacks,438.16
5957,Direction,Dairy,423.37
5958,Teacher,Personal Care,160.82
5959,Girl,Snacks,119.51
5960,Water,Snacks,196.2
5961,Dog,Dairy,96.11
5962,For,Dairy,15.8
5963,Customer,Personal Care,12.38
5964,Standard,Beverages,106.44
5965,Car,Dairy,439.38
5966,Protect,Dairy,287.92
5967,Magazine,Snacks,52.79
5968,Production,Personal Care,257.19
5969,Culture,Beverages,384.8
5970,Agency,Personal Care,22.31
5971,Certainly,Snacks,170.12
5972,Animal,Dairy,50.5
5973,Interest,Dairy,297.38
5974,Hair,Dairy,270.54
5975,Save,Personal Care,146.75
5976,Around,Snacks,249.16
5977,Father,Snacks,29.84
5978,Ask,Beverages,318.49
5979,Guess,Beverages,417.27
5980,The,Snacks,326.91
5981,Meeting,Beverages,312.43
5982,Benefit,Snacks,345.27
5983,People,Personal Care,437.33
5984,Lead,Beverages,399.39
5985,Last,Dairy,481.42
5986,Stage,Personal Care,78.57
5987,Example,Dairy,341.33
5988,Suggest,Snacks,443.56
5989,Moment,Beverages,425.58
5990,Voice,Personal Care,407.53
5991,Push,Beverages,61.26
5992,Anyone,Dairy,381.58
5993,Maybe,Snacks,257.81
5994,Join,Snacks,282.27
5995,Boy,Beverages,308.06
5996,Gas,Beverages,367.72
5997,Accept,Beverages,397.3
5998,Hear,Beverages,69.08
5999,Rule,Snacks,447.25
6000,Subject,Dairy,148.6
6001,Read,Dairy,450.52
6002,Side,Personal Care,98.48
6003,Believe,Snacks,347.7
6004,Carry,Dairy,231.32
6005,Day,Snacks,281.53
6006,Class,Personal Care,230.4
6007,Fear,Dairy,497.42
6008,Some,Personal Care,381.16
6009,Kind,Snacks,336.95
6010,Threat,Dairy,494.26
6011,Cold,Personal Care,273.74
6012,Teacher,Personal Care,465.1
6013,Any,Personal Care,414.42
6014,Glass,Beverages,210.38
6015,Next,Snacks,189.69
6016,Movie,Dairy,321.84
6017,Child,Snacks,230.39
6018,With,Personal Care,308.67
6019,National,Personal Care,261.42
6020,View,Dairy,24.77
6021,Child,Dairy,385.92
6022,List,Dairy,76.25
6023,Open,Dairy,45.31
6024,Man,Beverages,119.44
6025,Early,Beverages,255.95
6026,Behind,Dairy,46.2
6027,Have,Personal Care,133.58
6028,Arrive,Personal Care,79.69
6029,Candidate,Personal Care,13.18
6030,Threat,Snacks,310.16
6031,Mean,Snacks,397.28
6032,Read,Dairy,217.64
6033,Push,Personal Care,305.62
6034,Future,Beverages,27.69
6035,Personal,Personal Care,316.64
6036,Maintain,Dairy,427.35
6037,For,Dairy,293.35
6038,Difficult,Personal Care,488.11
6039,Information,Dairy,463.17
6040,Feeling,Dairy,247.92
6041,Without,Dairy,79.57
6042,Share,Beverages,270.25
6043,Weight,Beverages,235.26
6044,Stage,Beverages,248.53
6045,Drug,Dairy,67.86
6046,Opportunity,Beverages,161.71
6047,Ability,Beverages,196.27
6048,Future,Personal Care,101.16
6049,Great,Snacks,162.09
6050,Research,Dairy,372.98
6051,Opportunity,Dairy,57.48
6052,Never,Dairy,471.05
6053,Order,Snacks,122.96
6054,Treat,Beverages,155.57
6055,Politics,Snacks,77.55
6056,The,Snacks,341.16
6057,My,Personal Care,484.43
6058,Simply,Beverages,96.39
6059,Those,Personal Care,240.49
6060,Question,Personal Care,174.49
6061,Herself,Beverages,136.6
6062,Us,Personal Care,452.83
6063,Energy,Beverages,415.68
6064,Bank,Personal Care,441.01
6065,Believe,Beverages,499.72
6066,Cost,Beverages,398.21
6067,Part,Personal Care,132.25
6068,Difficult,Beverages,302.46
6069,Those,Snacks,239.7
6070,Discussion,Snacks,351.11
6071,Model,Dairy,370.21
6072,Do,Personal Care,175.03
6073,Include,Beverages,188.72
6074,Laugh,Dairy,239.58
6075,Perform,Personal Care,246.9
6076,Join,Beverages,58.31
6077,Future,Personal Care,276.58
6078,Politics,Dairy,312.91
6079,Film,Personal Care,11.26
6080,Yes,Personal Care,384.63
6081,Still,Beverages,452.32
6082,Concern,Beverages,191.87
6083,Us,Snacks,297.42
6084,Than,Snacks,380.6
6085,Hundred,Personal Care,309.43
6086,Tell,Dairy,470.95
6087,Whether,Dairy,394.77
6088,Claim,Personal Care,470.96
6089,Method,Beverages,291.48
6090,Writer,Beverages,397.27
6091,Blood,Beverages,188.73
6092,Collection,Personal Care,89.18
6093,Receive,Beverages,414.81
6094,Her,Snacks,274.03
6095,Window,Dairy,239.04
6096,Avoid,Dairy,216.42
6097,Heart,Dairy,305.01
6098,Though,Dairy,247.74
6099,Author,Snacks,483.83
6100,Many,Dairy,285.63
6101,Wife,Personal Care,221.55
6102,Win,Dairy,16.34
6103,Sense,Dairy,236.45
6104,True,Beverages,247.1
6105,Parent,Snacks,106.22
6106,Week,Beverages,18.82
6107,Stand,Personal Care,122.49
6108,War,Personal Care,379.27
6109,Avoid,Beverages,216.28
6110,New,Personal Care,476.82
6111,Operation,Beverages,368.89
6112,Project,Snacks,266.75
6113,Glass,Dairy,372.17
6114,When,Personal Care,343.52
6115,Street,Snacks,196.34
6116,Stop,Snacks,355.75
6117,Appear,Snacks,312.4
6118,Development,Dairy,458.11
6119,Free,Dairy,323.83
6120,Ten,Personal Care,281.01
6121,Black,Dairy,372.68
6122,Tree,Snacks,188.12
6123,Boy,Beverages,221.07
6124,Prepare,Snacks,136.25
6125,Behind,Beverages,196.63
6126,Or,Snacks,148.91
6127,Religious,Snacks,294.1
6128,Third,Snacks,413.08
6129,Save,Dairy,126.48
6130,Challenge,Personal Care,58.57
6131,Drop,Beverages,499.49
6132,Represent,Personal Care,85.57
6133,Note,Personal Care,443.98
6134,Reason,Snacks,245.27
6135,Material,Beverages,281.16
6136,Become,Beverages,160.66
6137,Than,Personal Care,415.96
6138,Central,Beverages,192.27
6139,Quickly,Snacks,30.83
6140,North,Snacks,427.5
6141,Wife,Dairy,142.16
6142,Special,Dairy,241.54
6143,Company,Beverages,376.36
6144,Part,Snacks,30.36
6145,Image,Personal Care,481.42
6146,Some,Beverages,172.65
6147,Understand,Dairy,324.63
6148,List,Personal Care,452.13
6149,Benefit,Snacks,389.78
6150,Result,Personal Care,429.11
6151,Radio,Dairy,248.38
6152,Wall,Snacks,390.8
6153,Spring,Snacks,384.58
6154,Recently,Dairy,313.54
6155,Full,Dairy,353.16
6156,Other,Beverages,70.46
6157,Clear,Personal Care,404.05
6158,Big,Beverages,345.87
6159,Usually,Dairy,168.78
6160,Sense,Personal Care,417.44
6161,Argue,Dairy,52.4
6162,With,Personal Care,148.32
6163,Present,Beverages,10.25
6164,Begin,Dairy,113.72
6165,Billion,Beverages,48.92
6166,Wide,Beverages,174.73
6167,Act,Dairy,239.82
6168,Billion,Personal Care,88.05
6169,Officer,Personal Care,302.87
6170,Into,Snacks,87.58
6171,Yeah,Personal Care,156.83
6172,Fight,Snacks,372.84
6173,Laugh,Beverages,28.38
6174,Speech,Dairy,12.53
6175,Information,Snacks,107.46
6176,Enough,Beverages,443.19
6177,Test,Beverages,464.05
6178,Order,Dairy,148.39
6179,Plant,Snacks,413.38
6180,Deal,Snacks,385.72
6181,Add,Snacks,106.28
6182,Chair,Personal Care,367.42
6183,Single,Beverages,293.44
6184,Kind,Dairy,201.16
6185,Pm,Beverages,98.02
6186,Threat,Personal Care,357.98
6187,Seek,Personal Care,97.44
6188,Professor,Beverages,93.68
6189,A,Dairy,383.35
6190,Generation,Personal Care,350.39
6191,Focus,Personal Care,278.98
6192,Billion,Beverages,439.83
6193,Follow,Personal Care,400.25
6194,To,Dairy,469.77
6195,Require,Personal Care,405.04
6196,Successful,Beverages,350.65
6197,Call,Dairy,122.83
6198,Very,Dairy,140.9
6199,Investment,Dairy,140.03
6200,Trial,Beverages,336.91
6201,Single,Snacks,436.19
6202,Present,Snacks,487.38
6203,Window,Snacks,43.93
6204,Serious,Beverages,26.72
6205,Recent,Personal Care,400.17
6206,Close,Dairy,215.41
6207,However,Personal Care,74.25
6208,Bed,Beverages,359.86
6209,Appear,Personal Care,122.54
6210,Television,Beverages,407.12
6211,Ready,Beverages,28.35
6212,Soldier,Snacks,305.42
6213,Black,Personal Care,346.88
6214,Local,Beverages,304.57
6215,Hit,Beverages,183.84
6216,Possible,Personal Care,355.95
6217,Whom,Snacks,240.3
6218,Especially,Beverages,160.18
6219,Assume,Snacks,442.33
6220,Late,Beverages,323.97
6221,Just,Personal Care,175.66
6222,Model,Snacks,281.48
6223,School,Dairy,26.24
6224,Tend,Beverages,215.75
6225,Energy,Dairy,292.41
6226,Hotel,Personal Care,55.96
6227,Food,Beverages,229.44
6228,Source,Personal Care,481.29
6229,Never,Snacks,29.16
6230,Deal,Personal Care,120.43
6231,With,Snacks,151.41
6232,Cold,Snacks,83.78
6233,Left,Personal Care,457.73
6234,Hand,Snacks,218.33
6235,Wide,Snacks,156.68
6236,Probably,Snacks,69.93
6237,Must,Snacks,450.31
6238,Every,Dairy,347.83
6239,Collection,Dairy,139.86
6240,Hit,Dairy,40.76
6241,Relate,Personal Care,488.38
6242,Which,Snacks,280.34
6243,Evening,Personal Care,264.93
6244,Often,Snacks,83.28
6245,Top,Dairy,101.61
6246,Chair,Dairy,485.14
6247,Oil,Snacks,102.79
6248,Education,Snacks,260.19
6249,Arm,Personal Care,282.84
6250,End,Personal Care,97.44
6251,To,Beverages,254.03
6252,Candidate,Snacks,331.76
6253,Effect,Personal Care,262.0
6254,Help,Snacks,221.74
6255,Range,Dairy,234.33
6256,Star,Beverages,335.95
6257,Nearly,Snacks,293.12
6258,Under,Snacks,39.9
6259,Financial,Beverages,225.67
6260,Sense,Dairy,380.8
6261,Left,Personal Care,418.12
6262,Appear,Beverages,467.48
6263,Majority,Beverages,196.89
6264,Democrat,Beverages,287.64
6265,Among,Dairy,84.98
6266,Any,Beverages,129.4
6267,None,Dairy,36.93
6268,Message,Personal Care,37.28
6269,Political,Beverages,298.32
6270,Growth,Beverages,477.28
6271,Factor,Snacks,134.59
6272,Simply,Dairy,237.81
6273,Rule,Snacks,415.62
6274,Ever,Personal Care,168.99
6275,Southern,Beverages,326.86
6276,Light,Snacks,337.26
6277,Expect,Personal Care,444.14
6278,Share,Beverages,446.15
6279,Six,Snacks,302.16
6280,Brother,Snacks,184.85
6281,Write,Beverages,189.18
6282,Kind,Personal Care,336.34
6283,Attorney,Snacks,452.56
6284,Travel,Snacks,84.6
6285,Carry,Dairy,250.29
6286,Window,Beverages,305.39
6287,Cut,Beverages,236.33
6288,Window,Personal Care,138.82
6289,As,Beverages,327.94
6290,Success,Snacks,289.4
6291,Day,Dairy,37.83
6292,Stand,Snacks,189.24
6293,Past,Snacks,182.14
6294,Avoid,Beverages,161.81
6295,Purpose,Personal Care,449.79
6296,Sometimes,Personal Care,326.67
6297,Reflect,Snacks,185.53
6298,Then,Dairy,88.84
6299,Information,Snacks,380.11
6300,Red,Dairy,267.42
6301,Nice,Dairy,292.29
6302,Short,Personal Care,205.01
6303,Realize,Personal Care,225.06
6304,Memory,Beverages,58.05
6305,Send,Beverages,210.32
6306,Here,Beverages,378.23
6307,About,Snacks,329.49
6308,Maybe,Dairy,472.71
6309,Return,Dairy,63.02
6310,Father,Dairy,247.3
6311,Else,Snacks,149.86
6312,Office,Dairy,208.06
6313,Hit,Beverages,141.59
6314,Participant,Personal Care,43.04
6315,Admit,Dairy,323.14
6316,Democrat,Personal Care,89.77
6317,Policy,Personal Care,162.27
6318,Art,Dairy,436.72
6319,Manage,Beverages,38.39
6320,Herself,Beverages,426.53
6321,Certain,Beverages,462.54
6322,Herself,Personal Care,244.32
6323,Office,Snacks,210.72
6324,Land,Snacks,83.99
6325,Technology,Beverages,181.55
6326,Class,Personal Care,300.98
6327,Cost,Personal Care,63.77
6328,Resource,Dairy,377.38
6329,Environment,Snacks,244.71
6330,Myself,Dairy,30.67
6331,Rock,Dairy,259.17
6332,Teach,Personal Care,77.43
6333,Worker,Snacks,23.25
6334,Science,Snacks,21.74
6335,Ground,Personal Care,65.38
6336,Enough,Dairy,23.36
6337,Specific,Snacks,157.12
6338,Opportunity,Beverages,345.56
6339,They,Snacks,263.09
6340,Eight,Dairy,330.68
6341,South,Dairy,363.38
6342,Kid,Dairy,400.99
6343,Specific,Snacks,78.61
6344,Bill,Beverages,64.28
6345,Officer,Dairy,250.56
6346,Physical,Dairy,199.72
6347,Middle,Snacks,245.09
6348,Consider,Dairy,286.74
6349,Though,Beverages,143.26
6350,Administration,Personal Care,157.95
6351,Interest,Dairy,152.61
6352,Who,Beverages,340.48
6353,Girl,Dairy,93.88
6354,Study,Beverages,136.15
6355,Later,Personal Care,99.63
6356,Official,Beverages,421.0
6357,Push,Snacks,92.22
6358,Least,Dairy,395.69
6359,Industry,Snacks,20.26
6360,Water,Dairy,84.06
6361,Throw,Beverages,406.09
6362,Ten,Personal Care,144.79
6363,Son,Snacks,11.45
6364,Spend,Dairy,192.93
6365,Vote,Snacks,295.99
6366,No,Snacks,35.6
6367,Understand,Dairy,179.68
6368,Question,Beverages,83.69
6369,Air,Beverages,475.2
6370,Benefit,Personal Care,202.48
6371,Her,Beverages,353.58
6372,Age,Dairy,405.75
6373,Could,Dairy,98.36
6374,Individual,Snacks,232.29
6375,Father,Beverages,213.39
6376,Add,Beverages,440.21
6377,All,Snacks,251.64
6378,Talk,Beverages,297.62
6379,Visit,Beverages,243.94
6380,Find,Personal Care,191.09
6381,Nearly,Dairy,85.0
6382,Money,Beverages,123.77
